typeID,typeName,groupID,groupName,marketGroupID,marketGroupName,mass,volume,capacity,portionSize,raceID,basePrice,published
805,Inferno Cruise Missile Blueprint,166,Missile Blueprint,1526,Cruise Missiles,1,0.01,0,1,,4000000,1
806,Nova Cruise Missile Blueprint,166,Missile Blueprint,1526,Cruise Missiles,1,0.01,0,1,,2500000,1
807,Nova Heavy Missile Blueprint,166,Missile Blueprint,1527,Heavy Missiles,1,0.01,0,1,,700000,1
808,Mjolnir Heavy Missile Blueprint,166,Missile Blueprint,1527,Heavy Missiles,1,0.01,0,1,,900000,1
809,Inferno Heavy Missile Blueprint,166,Missile Blueprint,1527,Heavy Missiles,1,0.01,0,1,,800000,1
810,Scourge Heavy Missile Blueprint,166,Missile Blueprint,1527,Heavy Missiles,1,0.01,0,1,,750000,1
811,Scourge Light Missile Blueprint,166,Missile Blueprint,1528,Light Missiles,1,0.01,0,1,,150000,1
812,Inferno Light Missile Blueprint,166,Missile Blueprint,1528,Light Missiles,1,0.01,0,1,,160000,1
813,Mjolnir Light Missile Blueprint,166,Missile Blueprint,1528,Light Missiles,1,0.01,0,1,,180000,1
814,Nova Light Missile Blueprint,166,Missile Blueprint,1528,Light Missiles,1,0.01,0,1,,140000,1
819,125mm Gatling AutoCannon I Blueprint,135,Projectile Weapon Blueprint,296,Small,0,0.01,0,1,,20000,1
820,150mm Light AutoCannon I Blueprint,135,Projectile Weapon Blueprint,296,Small,0,0.01,0,1,,60000,1
821,200mm AutoCannon I Blueprint,135,Projectile Weapon Blueprint,296,Small,0,0.01,0,1,,90000,1
822,250mm Light Artillery Cannon I Blueprint,135,Projectile Weapon Blueprint,296,Small,0,0.01,0,1,,120000,1
823,280mm Howitzer Artillery I Blueprint,135,Projectile Weapon Blueprint,296,Small,0,0.01,0,1,,150000,1
824,Dual 180mm AutoCannon I Blueprint,135,Projectile Weapon Blueprint,297,Medium,0,0.01,0,1,,200000,1
825,220mm Vulcan AutoCannon I Blueprint,135,Projectile Weapon Blueprint,297,Medium,0,0.01,0,1,,600000,1
826,425mm AutoCannon I Blueprint,135,Projectile Weapon Blueprint,297,Medium,0,0.01,0,1,,900000,1
827,650mm Artillery Cannon I Blueprint,135,Projectile Weapon Blueprint,297,Medium,0,0.01,0,1,,1200000,1
828,720mm Howitzer Artillery I Blueprint,135,Projectile Weapon Blueprint,297,Medium,0,0.01,0,1,,1500000,1
829,Dual 425mm AutoCannon I Blueprint,135,Projectile Weapon Blueprint,298,Large,0,0.01,0,1,,2000000,1
830,Dual 650mm Repeating Cannon I Blueprint,135,Projectile Weapon Blueprint,298,Large,0,0.01,0,1,,6000000,1
831,800mm Repeating Cannon I Blueprint,135,Projectile Weapon Blueprint,298,Large,0,0.01,0,1,,9000000,1
832,1200mm Artillery Cannon I Blueprint,135,Projectile Weapon Blueprint,298,Large,0,0.01,0,1,,12000000,1
833,1400mm Howitzer Artillery I Blueprint,135,Projectile Weapon Blueprint,298,Large,0,0.01,0,1,,15000000,1
834,Gatling Pulse Laser I Blueprint,133,Energy Weapon Blueprint,292,Small,0,0.01,0,1,,20000,1
835,Dual Light Pulse Laser I Blueprint,133,Energy Weapon Blueprint,292,Small,0,0.01,0,1,,60000,1
836,Dual Light Beam Laser I Blueprint,133,Energy Weapon Blueprint,292,Small,0,0.01,0,1,,90000,1
837,Small Focused Pulse Laser I Blueprint,133,Energy Weapon Blueprint,292,Small,0,0.01,0,1,,120000,1
838,Small Focused Beam Laser I Blueprint,133,Energy Weapon Blueprint,292,Small,0,0.01,0,1,,150000,1
839,Quad Light Beam Laser I Blueprint,133,Energy Weapon Blueprint,293,Medium,0,0.01,0,1,,185280,1
840,Focused Medium Pulse Laser I Blueprint,133,Energy Weapon Blueprint,293,Medium,0,0.01,0,1,,600000,1
841,Focused Medium Beam Laser I Blueprint,133,Energy Weapon Blueprint,293,Medium,0,0.01,0,1,,900000,1
842,Heavy Pulse Laser I Blueprint,133,Energy Weapon Blueprint,293,Medium,0,0.01,0,1,,1200000,1
843,Heavy Beam Laser I Blueprint,133,Energy Weapon Blueprint,293,Medium,0,0.01,0,1,,1500000,1
844,Dual Heavy Pulse Laser I Blueprint,133,Energy Weapon Blueprint,295,Large,0,0.01,0,1,,2000000,1
845,Dual Heavy Beam Laser I Blueprint,133,Energy Weapon Blueprint,295,Large,0,0.01,0,1,,6000000,1
846,Mega Pulse Laser I Blueprint,133,Energy Weapon Blueprint,295,Large,0,0.01,0,1,,9000000,1
847,Mega Beam Laser I Blueprint,133,Energy Weapon Blueprint,295,Large,0,0.01,0,1,,12000000,1
848,Tachyon Beam Laser I Blueprint,133,Energy Weapon Blueprint,295,Large,0,0.01,0,1,,15000000,1
879,Carbonized Lead S Blueprint,165,Projectile Ammo Blueprint,313,Small,0,0.01,0,1,,20000,1
880,Nuclear S Blueprint,165,Projectile Ammo Blueprint,313,Small,0,0.01,0,1,,30000,1
881,Proton S Blueprint,165,Projectile Ammo Blueprint,313,Small,0,0.01,0,1,,40000,1
882,Depleted Uranium S Blueprint,165,Projectile Ammo Blueprint,313,Small,0,0.01,0,1,,50000,1
883,Titanium Sabot S Blueprint,165,Projectile Ammo Blueprint,313,Small,0,0.01,0,1,,60000,1
884,Fusion S Blueprint,165,Projectile Ammo Blueprint,313,Small,0,0.01,0,1,,70000,1
885,Phased Plasma S Blueprint,165,Projectile Ammo Blueprint,313,Small,0,0.01,0,1,,80000,1
886,EMP S Blueprint,165,Projectile Ammo Blueprint,313,Small,0,0.01,0,1,,100000,1
887,Carbonized Lead M Blueprint,165,Projectile Ammo Blueprint,312,Medium,0,0.01,0,1,,80000,1
888,Nuclear M Blueprint,165,Projectile Ammo Blueprint,312,Medium,0,0.01,0,1,,120000,1
889,Proton M Blueprint,165,Projectile Ammo Blueprint,312,Medium,0,0.01,0,1,,165000,1
890,Depleted Uranium M Blueprint,165,Projectile Ammo Blueprint,312,Medium,0,0.01,0,1,,205000,1
891,Titanium Sabot M Blueprint,165,Projectile Ammo Blueprint,312,Medium,0,0.01,0,1,,235000,1
892,Fusion M Blueprint,165,Projectile Ammo Blueprint,312,Medium,0,0.01,0,1,,275000,1
893,Phased Plasma M Blueprint,165,Projectile Ammo Blueprint,312,Medium,0,0.01,0,1,,325000,1
894,EMP M Blueprint,165,Projectile Ammo Blueprint,312,Medium,0,0.01,0,1,,400000,1
895,Carbonized Lead L Blueprint,165,Projectile Ammo Blueprint,309,Large,0,0.01,0,1,,200000,1
896,Nuclear L Blueprint,165,Projectile Ammo Blueprint,309,Large,0,0.01,0,1,,300000,1
897,Proton L Blueprint,165,Projectile Ammo Blueprint,309,Large,0,0.01,0,1,,400000,1
898,Depleted Uranium L Blueprint,165,Projectile Ammo Blueprint,309,Large,0,0.01,0,1,,500000,1
899,Titanium Sabot L Blueprint,165,Projectile Ammo Blueprint,309,Large,0,0.01,0,1,,600000,1
900,Fusion L Blueprint,165,Projectile Ammo Blueprint,309,Large,0,0.01,0,1,,700000,1
901,Phased Plasma L Blueprint,165,Projectile Ammo Blueprint,309,Large,0,0.01,0,1,,800000,1
902,EMP L Blueprint,165,Projectile Ammo Blueprint,309,Large,0,0.01,0,1,,1000000,1
935,Reaper Blueprint,105,Frigate Blueprint,,NA,0,0.01,0,1,,9999999,0
936,Executioner Blueprint,105,Frigate Blueprint,272,Amarr,0,0.01,0,1,,2175000,1
937,Inquisitor Blueprint,105,Frigate Blueprint,272,Amarr,0,0.01,0,1,,2575000,1
938,Tormentor Blueprint,105,Frigate Blueprint,272,Amarr,0,0.01,0,1,,2875000,1
939,Navitas Blueprint,105,Frigate Blueprint,277,Gallente,0,0.01,0,1,,2525000,1
940,Tristan Blueprint,105,Frigate Blueprint,277,Gallente,0,0.01,0,1,,2825000,1
941,Incursus Blueprint,105,Frigate Blueprint,277,Gallente,0,0.01,0,1,,2825000,1
943,Impairor Blueprint,105,Frigate Blueprint,,NA,0,0.01,0,1,,9999999,0
944,Punisher Blueprint,105,Frigate Blueprint,272,Amarr,0,0.01,0,1,,2875000,1
945,Breacher Blueprint,105,Frigate Blueprint,264,Minmatar,0,0.01,0,1,,2800000,1
946,Burst Blueprint,105,Frigate Blueprint,264,Minmatar,0,0.01,0,1,,2500000,1
947,Minmatar Peacekeeper Ship Blueprint,105,Frigate Blueprint,,NA,0,0.01,0,1,,9999999,0
948,Ibis Blueprint,105,Frigate Blueprint,,NA,0,0.01,0,1,,9999999,0
949,Kestrel Blueprint,105,Frigate Blueprint,261,Caldari,0,0.01,0,1,,2850000,1
950,Merlin Blueprint,105,Frigate Blueprint,261,Caldari,0,0.01,0,1,,2850000,1
952,Heron Blueprint,105,Frigate Blueprint,261,Caldari,0,0.01,0,1,,2750000,1
953,Velator Blueprint,105,Frigate Blueprint,,NA,0,0.01,0,1,,9999999,0
954,Imicus Blueprint,105,Frigate Blueprint,277,Gallente,0,0.01,0,1,,2725000,1
955,Atron Blueprint,105,Frigate Blueprint,277,Gallente,0,0.01,0,1,,2125000,1
956,Maulus Blueprint,105,Frigate Blueprint,277,Gallente,0,0.01,0,1,,2325000,1
960,Devourer Blueprint,105,Frigate Blueprint,,NA,0,0.01,0,1,2,9999999,0
961,Fury Blueprint,105,Frigate Blueprint,,NA,0,0.01,0,1,2,9999999,0
962,Immolator Blueprint,105,Frigate Blueprint,,NA,0,0.01,0,1,4,9999999,0
963,Medusa Blueprint,105,Frigate Blueprint,,NA,0,0.01,0,1,2,9999999,0
964,Echo Blueprint,105,Frigate Blueprint,,NA,0,0.01,0,1,2,9999999,0
965,Lynx Blueprint,105,Frigate Blueprint,,NA,0,0.01,0,1,2,9999999,0
966,Swordspine Blueprint,105,Frigate Blueprint,,NA,0,0.01,0,1,2,9999999,0
967,Caldari Shuttle Blueprint,111,Shuttle Blueprint,416,Caldari,0,0.01,0,1,,50000,1
968,Moa Blueprint,106,Cruiser Blueprint,275,Caldari,0,0.01,0,1,,83500000,1
969,Maller Blueprint,106,Cruiser Blueprint,274,Amarr,0,0.01,0,1,,83750000,1
970,Augoror Blueprint,106,Cruiser Blueprint,274,Amarr,0,0.01,0,1,,80750000,1
971,Vexor Blueprint,106,Cruiser Blueprint,276,Gallente,0,0.01,0,1,,83250000,1
972,Thorax Blueprint,106,Cruiser Blueprint,276,Gallente,0,0.01,0,1,,82250000,1
973,Arbitrator Blueprint,106,Cruiser Blueprint,274,Amarr,0,0.01,0,1,,81750000,1
974,Rupture Blueprint,106,Cruiser Blueprint,273,Minmatar,0,0.01,0,1,,83000000,1
975,Bellicose Blueprint,106,Cruiser Blueprint,273,Minmatar,0,0.01,0,1,,81000000,1
976,Scythe Blueprint,106,Cruiser Blueprint,273,Minmatar,0,0.01,0,1,,80000000,1
977,Blackbird Blueprint,106,Cruiser Blueprint,275,Caldari,0,0.01,0,1,,81500000,1
978,Celestis Blueprint,106,Cruiser Blueprint,276,Gallente,0,0.01,0,1,,81250000,1
979,Exequror Blueprint,106,Cruiser Blueprint,276,Gallente,0,0.01,0,1,,80250000,1
983,Badger Blueprint,108,Industrial Blueprint,284,Caldari,0,0.01,0,1,,3487500,1
984,Tayra Blueprint,108,Industrial Blueprint,284,Caldari,0,0.01,0,1,,7425000,1
985,Nereus Blueprint,108,Industrial Blueprint,283,Gallente,0,0.01,0,1,,3100000,1
986,Hoarder Blueprint,108,Industrial Blueprint,282,Minmatar,0,0.01,0,1,,4525000,1
987,Mammoth Blueprint,108,Industrial Blueprint,282,Minmatar,0,0.01,0,1,,9375000,1
988,Wreathe Blueprint,108,Industrial Blueprint,282,Minmatar,0,0.01,0,1,,3225000,1
989,Kryos Blueprint,108,Industrial Blueprint,283,Gallente,0,0.01,0,1,,3425000,1
990,Epithal Blueprint,108,Industrial Blueprint,283,Gallente,0,0.01,0,1,,6000000,1
991,Miasmos Blueprint,108,Industrial Blueprint,283,Gallente,0,0.01,0,1,,4287500,1
992,Iteron Mark V Blueprint,108,Industrial Blueprint,283,Gallente,0,0.01,0,1,,11250000,1
994,Scorpion Blueprint,107,Battleship Blueprint,280,Caldari,0,0.01,0,1,,1075000000,1
995,Megathron Blueprint,107,Battleship Blueprint,281,Gallente,0,0.01,0,1,,1250000000,1
996,Apocalypse Blueprint,107,Battleship Blueprint,279,Amarr,0,0.01,0,1,,1265000000,1
997,Armageddon Blueprint,107,Battleship Blueprint,279,Amarr,0,0.01,0,1,,1565000000,1
998,Typhoon Blueprint,107,Battleship Blueprint,278,Minmatar,0,0.01,0,1,,975000000,1
999,Dominix Blueprint,107,Battleship Blueprint,281,Gallente,0,0.01,0,1,,1660000000,1
1002,Erebus Blueprint,110,Titan Blueprint,886,Gallente,0,0.01,0,1,,72500000000,1
1010,Small Shield Extender I Blueprint,118,Shield Extender Blueprint,1549,Shield Extenders,0,0.01,0,1,,49920,1
1013,Small Shield Extender II Blueprint,118,Shield Extender Blueprint,,NA,0,0.01,0,1,,10000000000,1
1026,Shield Recharger I Blueprint,119,Shield Recharger Blueprint,1551,Shield Rechargers,0,0.01,0,1,,87360,1
1027,Shield Recharger II Blueprint,119,Shield Recharger Blueprint,,NA,0,0.01,0,1,,10000000000,1
1032,Small Shield Booster I Blueprint,120,Shield Booster Blueprint,1552,Shield Boosters,0,0.01,0,1,,91160,1
1033,Small Shield Booster II Blueprint,120,Shield Booster Blueprint,,NA,0,0.01,0,1,,10000000000,1
1067,5MN Microwarpdrive I Blueprint,126,Propulsion Module Blueprint,331,Microwarpdrives,0,0.01,0,1,4,316360,1
1071,1MN Afterburner II Blueprint,126,Propulsion Module Blueprint,,NA,0,0.01,0,1,,10000000000,1
1072,1MN Afterburner I Blueprint,126,Propulsion Module Blueprint,1525,Afterburners,0,0.01,0,1,,64500,1
1073,5MN Microwarpdrive II Blueprint,126,Propulsion Module Blueprint,,NA,0,0.01,0,1,4,10000000000,1
1074,Cargo Scanner I Blueprint,127,Cargo Scanner Blueprint,325,Scanners,0,0.01,0,1,,15000,1
1075,Ship Scanner I Blueprint,128,Ship Scanner Blueprint,325,Scanners,0,0.01,0,1,,19840,1
1076,Survey Scanner I Blueprint,129,Survey Scanner Blueprint,325,Scanners,0,0.01,0,1,,20000,1
1079,Warp Scrambler I Blueprint,132,Warp Scrambler Blueprint,1939,Warp Scramblers,0,0.01,0,1,,394240,1
1080,Warp Scrambler II Blueprint,132,Warp Scrambler Blueprint,,NA,0,0.01,0,1,,9999999,1
1095,Gyrostabilizer II Blueprint,139,Gunnery Upgrade Blueprint,,NA,0,0.01,0,1,,10000000000,1
1096,Gyrostabilizer I Blueprint,139,Gunnery Upgrade Blueprint,343,Weapon Upgrades,0,0.01,0,1,,243200,1
1099,Small Armor Repairer I Blueprint,142,Armor Repair Unit Blueprint,1536,Armor Repairers,0,0.01,0,1,,200000,1
1100,Small Hull Repairer I Blueprint,143,Hull Repair Unit Blueprint,1537,Hull Repairers,0,0.01,0,1,,499980,1
1102,Stasis Webifier I Blueprint,145,Stasis Web Blueprint,1570,Stasis Webifiers,0,0.01,0,1,,224880,1
1103,Stasis Webifier II Blueprint,145,Stasis Web Blueprint,,NA,0,0.01,0,1,,9999999,1
1105,Small Remote Capacitor Transmitter I Blueprint,147,Remote Capacitor Transmitter Blueprint,1562,Remote Capacitor Transmitters,0,0.01,0,1,,125000,1
1106,Small Energy Nosferatu I Blueprint,148,Energy Nosferatu Blueprint,1564,Energy Nosferatu,0,0.01,0,1,,395040,1
1109,Small Energy Neutralizer I Blueprint,151,Energy Neutralizer Blueprint,1565,Energy Neutralizers,0,0.01,0,1,,199680,1
1112,75mm Gatling Rail I Blueprint,154,Hybrid Weapon Blueprint,291,Small,0,0.01,0,1,,20000,1
1113,Light Electron Blaster I Blueprint,154,Hybrid Weapon Blueprint,291,Small,0,0.01,0,1,,60000,1
1114,Light Ion Blaster I Blueprint,154,Hybrid Weapon Blueprint,291,Small,0,0.01,0,1,,90000,1
1115,Light Neutron Blaster I Blueprint,154,Hybrid Weapon Blueprint,291,Small,0,0.01,0,1,,120000,1
1116,150mm Railgun I Blueprint,154,Hybrid Weapon Blueprint,291,Small,0,0.01,0,1,,150000,1
1117,Heavy Electron Blaster I Blueprint,154,Hybrid Weapon Blueprint,290,Medium,0,0.01,0,1,,600000,1
1118,Dual 150mm Railgun I Blueprint,154,Hybrid Weapon Blueprint,290,Medium,0,0.01,0,1,,200000,1
1119,Heavy Neutron Blaster I Blueprint,154,Hybrid Weapon Blueprint,290,Medium,0,0.01,0,1,,1200000,1
1120,Heavy Ion Blaster I Blueprint,154,Hybrid Weapon Blueprint,290,Medium,0,0.01,0,1,,900000,1
1121,250mm Railgun I Blueprint,154,Hybrid Weapon Blueprint,290,Medium,0,0.01,0,1,,1500000,1
1122,Electron Blaster Cannon I Blueprint,154,Hybrid Weapon Blueprint,289,Large,0,0.01,0,1,,6000000,1
1123,Dual 250mm Railgun I Blueprint,154,Hybrid Weapon Blueprint,289,Large,0,0.01,0,1,,2000000,1
1124,Neutron Blaster Cannon I Blueprint,154,Hybrid Weapon Blueprint,289,Large,0,0.01,0,1,,12000000,1
1125,425mm Railgun I Blueprint,154,Hybrid Weapon Blueprint,289,Large,0,0.01,0,1,,15000000,1
1126,Ion Blaster Cannon I Blueprint,154,Hybrid Weapon Blueprint,289,Large,0,0.01,0,1,,9000000,1
1128,Medium Capacitor Booster I Blueprint,156,Capacitor Booster Blueprint,1563,Capacitor Boosters,0,0.01,0,1,,281240,1
1129,Adaptive Invulnerability Field I Blueprint,157,Shield Hardener Blueprint,1548,Shield Hardeners,0,0.01,0,1,,750000,1
1130,Iron Charge S Blueprint,167,Hybrid Charge Blueprint,307,Small,0,0.01,0,1,,20000,1
1131,Tungsten Charge S Blueprint,167,Hybrid Charge Blueprint,307,Small,0,0.01,0,1,,30000,1
1132,Iridium Charge S Blueprint,167,Hybrid Charge Blueprint,307,Small,0,0.01,0,1,,40000,1
1133,Lead Charge S Blueprint,167,Hybrid Charge Blueprint,307,Small,0,0.01,0,1,,50000,1
1134,Thorium Charge S Blueprint,167,Hybrid Charge Blueprint,307,Small,0,0.01,0,1,,60000,1
1135,Uranium Charge S Blueprint,167,Hybrid Charge Blueprint,307,Small,0,0.01,0,1,,70000,1
1136,Plutonium Charge S Blueprint,167,Hybrid Charge Blueprint,307,Small,0,0.01,0,1,,80000,1
1137,Antimatter Charge S Blueprint,167,Hybrid Charge Blueprint,307,Small,0,0.01,0,1,,100000,1
1138,Iron Charge M Blueprint,167,Hybrid Charge Blueprint,308,Medium,0,0.01,0,1,,80000,1
1139,Tungsten Charge M Blueprint,167,Hybrid Charge Blueprint,308,Medium,0,0.01,0,1,,110000,1
1140,Iridium Charge M Blueprint,167,Hybrid Charge Blueprint,308,Medium,0,0.01,0,1,,150000,1
1141,Lead Charge M Blueprint,167,Hybrid Charge Blueprint,308,Medium,0,0.01,0,1,,175000,1
1142,Thorium Charge M Blueprint,167,Hybrid Charge Blueprint,308,Medium,0,0.01,0,1,,225000,1
1143,Uranium Charge M Blueprint,167,Hybrid Charge Blueprint,308,Medium,0,0.01,0,1,,275000,1
1144,Plutonium Charge M Blueprint,167,Hybrid Charge Blueprint,308,Medium,0,0.01,0,1,,325000,1
1145,Antimatter Charge M Blueprint,167,Hybrid Charge Blueprint,308,Medium,0,0.01,0,1,,400000,1
1146,Iron Charge L Blueprint,167,Hybrid Charge Blueprint,306,Large,0,0.01,0,1,,200000,1
1147,Tungsten Charge L Blueprint,167,Hybrid Charge Blueprint,306,Large,0,0.01,0,1,,300000,1
1148,Iridium Charge L Blueprint,167,Hybrid Charge Blueprint,306,Large,0,0.01,0,1,,400000,1
1149,Lead Charge L Blueprint,167,Hybrid Charge Blueprint,306,Large,0,0.01,0,1,,500000,1
1150,Thorium Charge L Blueprint,167,Hybrid Charge Blueprint,306,Large,0,0.01,0,1,,600000,1
1151,Uranium Charge L Blueprint,167,Hybrid Charge Blueprint,306,Large,0,0.01,0,1,,700000,1
1152,Plutonium Charge L Blueprint,167,Hybrid Charge Blueprint,306,Large,0,0.01,0,1,,800000,1
1153,Antimatter Charge L Blueprint,167,Hybrid Charge Blueprint,306,Large,0,0.01,0,1,,1000000,1
1154,Radio S Blueprint,168,Frequency Crystal Blueprint,302,Small,0,0.01,0,1,,30000,1
1155,Microwave S Blueprint,168,Frequency Crystal Blueprint,302,Small,0,0.01,0,1,,20000,1
1156,Infrared S Blueprint,168,Frequency Crystal Blueprint,302,Small,0,0.01,0,1,,10000,1
1157,Standard S Blueprint,168,Frequency Crystal Blueprint,302,Small,0,0.01,0,1,,12500,1
1158,Ultraviolet S Blueprint,168,Frequency Crystal Blueprint,302,Small,0,0.01,0,1,,15000,1
1159,Xray S Blueprint,168,Frequency Crystal Blueprint,302,Small,0,0.01,0,1,,25000,1
1160,Gamma S Blueprint,168,Frequency Crystal Blueprint,302,Small,0,0.01,0,1,,35000,1
1161,Multifrequency S Blueprint,168,Frequency Crystal Blueprint,302,Small,0,0.01,0,1,,40000,1
1162,Radio M Blueprint,168,Frequency Crystal Blueprint,303,Medium,0,0.01,0,1,,300000,1
1163,Microwave M Blueprint,168,Frequency Crystal Blueprint,303,Medium,0,0.01,0,1,,200000,1
1164,Infrared M Blueprint,168,Frequency Crystal Blueprint,303,Medium,0,0.01,0,1,,100000,1
1165,Standard M Blueprint,168,Frequency Crystal Blueprint,303,Medium,0,0.01,0,1,,125000,1
1166,Ultraviolet M Blueprint,168,Frequency Crystal Blueprint,303,Medium,0,0.01,0,1,,150000,1
1167,Xray M Blueprint,168,Frequency Crystal Blueprint,303,Medium,0,0.01,0,1,,250000,1
1168,Gamma M Blueprint,168,Frequency Crystal Blueprint,303,Medium,0,0.01,0,1,,350000,1
1169,Multifrequency M Blueprint,168,Frequency Crystal Blueprint,303,Medium,0,0.01,0,1,,400000,1
1170,Radio L Blueprint,168,Frequency Crystal Blueprint,305,Large,0,0.01,0,1,,3000000,1
1171,Microwave L Blueprint,168,Frequency Crystal Blueprint,305,Large,0,0.01,0,1,,2000000,1
1172,Infrared L Blueprint,168,Frequency Crystal Blueprint,305,Large,0,0.01,0,1,,1000000,1
1173,Standard L Blueprint,168,Frequency Crystal Blueprint,305,Large,0,0.01,0,1,,1250000,1
1174,Ultraviolet L Blueprint,168,Frequency Crystal Blueprint,305,Large,0,0.01,0,1,,1500000,1
1175,Xray L Blueprint,168,Frequency Crystal Blueprint,305,Large,0,0.01,0,1,,2500000,1
1176,Gamma L Blueprint,168,Frequency Crystal Blueprint,305,Large,0,0.01,0,1,,3500000,1
1177,Multifrequency L Blueprint,168,Frequency Crystal Blueprint,305,Large,0,0.01,0,1,,4000000,1
1178,Cap Booster 25 Blueprint,169,Capacitor Booster Charge Blueprint,339,Cap Booster Charges,0,0.01,0,1,,100000,1
1179,Cap Booster 50 Blueprint,169,Capacitor Booster Charge Blueprint,339,Cap Booster Charges,0,0.01,0,1,,250000,1
1182,Auto Targeting System I,96,Automated Targeting System,670,Automated Targeting Systems,30,5,0,1,,,1
1183,Small Armor Repairer II,62,Armor Repair Unit,1049,Small ,500,5,0,1,,,1
1184,Small Armor Repairer II Blueprint,142,Armor Repair Unit Blueprint,,NA,0,0.01,0,1,,10000000000,1
1185,Small Cap Battery I,61,Capacitor Battery,703,Small,0,5,0,1,,,1
1186,Small Cap Battery I Blueprint,141,Capacitor Battery Blueprint,1558,Capacitor Batteries,0,0.01,0,1,,100000,1
1190,Small Remote Capacitor Transmitter II,67,Remote Capacitor Transmitter,695,Small,10000,5,0,1,,140108,1
1191,Small Remote Capacitor Transmitter II Blueprint,147,Remote Capacitor Transmitter Blueprint,,NA,0,0.01,0,1,,10000000000,1
1192,'Basic' Overdrive Injector System,764,Overdrive Injector System,1087,Overdrives,50,5,0,1,4,,1
1193,Basic EM Plating,98,Armor Coating,1668,EM Resistance Plating,1,5,0,1,,,1
1194,Amarr Sentry Gun,99,Sentry Gun,,NA,1000,1000,1000,1,4,,0
1195,Cap Recharger I,43,Capacitor Recharger,665,Capacitor Rechargers,1,5,0,1,,,1
1196,Cap Recharger I Blueprint,123,Capacitor Recharger Blueprint,1555,Capacitor Rechargers,0,0.01,0,1,,237500,1
1197,EM Plating I,98,Armor Coating,1668,EM Resistance Plating,1,5,0,1,,,1
1198,EM Plating II,98,Armor Coating,1668,EM Resistance Plating,1,5,0,1,,,1
1201,Wasp I,100,Combat Drone,839,Heavy Attack Drones,10000,25,0,1,1,50000,1
1202,Civilian Mining Drone,101,Mining Drone,158,Mining Drones,0,5,0,1,,,1
1204,EM Plating I Blueprint,163,Armor Coating Blueprint,1544,Resistance Plating,0,0.01,0,1,,49740,1
1205,EM Plating II Blueprint,163,Armor Coating Blueprint,,NA,0,0.01,0,1,,10000000000,1
1208,Auto Targeting System I Blueprint,162,Automated Targeting System Blueprint,1579,Automated Targeting Systems,0,0.01,0,1,,29440,1
1210,Burst Jammer I Blueprint,160,Burst Jammer Blueprint,1568,ECM Burst,0,0.01,0,1,,416640,1
1212,Passive Targeter I Blueprint,161,Passive Targeting System Blueprint,1582,Passive Targeting Systems,0,0.01,0,1,,250000,1
1214,Wasp I Blueprint,176,Combat Drone Blueprint,359,Heavy Attack Drones,0,0.01,0,1,,5000000,1
1215,Heavy Defender Missile I Blueprint,170,Defender Missile Blueprint,,NA,0,0.01,0,1,,150000,0
1216,Mjolnir Auto-Targeting Light Missile I Blueprint,166,Missile Blueprint,315,Auto-Targeting,1,0.01,0,1,,180000,1
1217,Python Mine Blueprint,174,Mine Blueprint,,NA,0,0.01,0,1,,136400,0
1218,Civilian Mining Drone Blueprint,177,Mining Drone Blueprint,358,Mining Drones,0,0.01,0,1,,1498600,1
1220,Scourge Rocket Blueprint,166,Missile Blueprint,318,Rockets,1,0.01,0,1,,45000,1
1221,Scourge Torpedo Blueprint,166,Missile Blueprint,390,Torpedoes,1,0.01,0,1,,9000000,1
1223,Bistot,451,Bistot,514,Bistot,1E+35,16,0,100,4,2092368,1
1224,Pyroxeres,459,Pyroxeres,515,Pyroxeres,1E+35,0.3,0,100,,11632,1
1225,Crokite,452,Crokite,521,Crokite,1E+35,16,0,100,4,1527958,1
1226,Jaspet,456,Jaspet,529,Jaspet,1E+35,2,0,100,4,168158,1
1227,Omber,469,Omber,526,Omber,1E+35,0.6,0,100,,40894,1
1228,Scordite,460,Scordite,519,Scordite,1E+35,0.15,0,100,,4994,1
1229,Gneiss,467,Gneiss,525,Gneiss,1E+35,5,0,100,4,399926,1
1230,Veldspar,462,Veldspar,518,Veldspar,4000,0.1,0,100,,2000,1
